"province_name","ageclass","mof_exist","ebmn_exist","dla_elderly","dla_disabled","MPI_poor","MPI_health","MPI_education","MPI_income","MPI_living","MPI_accessibility","population"
"สมุทรสงคราม","เด็กอ่อน",0,1,"N","N","N","N","N","N","N","N",671
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","Y","N","N","N","N","N","N",876
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","N","N",34
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","Y","N","N",5
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","Y","N",3
"สมุทรสงคราม","เด็ก",0,1,"N","N","N","N","N","N","N","N",11071
"สมุทรสงคราม","เด็กก่อนวัยเรียน",0,1,"N","N","N","N","N","N","N","N",1401
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","N","N","N","Y","N",20
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","Y","N",16
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","Y","N","N",5
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","N","Y","Y","N","N",5
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","N","N",4
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","Y","N",2
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","N","N",217
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","N","N",7
"สมุทรสงคราม","เด็ก",0,1,"N","Y","Y","N","N","Y","N","N",2
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","N","N",10
"สมุทรสงคราม","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","N","N",2
"สมุทรสงคราม","ผู้ใหญ่",1,1,"Y","N","Y","N","N","Y","N","N",3
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","Y","N",2
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","N","N",140
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","N",46
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","Y","N","N","N","N","N","N",39
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","Y","N",4
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","N","N",1
"สมุทรสงคราม","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",304
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","N","N",126
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","N","N","N","N","N","N",62169
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","Y","N",20
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","N","N",23
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","N","Y","Y","N","N",15
"สมุทรสงคราม","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","N","N",19
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","Y","N",1
"สมุทรสงคราม","เด็กอ่อน",0,1,"N","N","Y","Y","N","N","N","N",2
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","N","N",1
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"N","Y","Y","Y","Y","Y","Y","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","N","N",73
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","N","N",230
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","N","N",14
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","Y","N","N",3
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","Y","N",2
"สมุทรสงคราม","ผู้ใหญ่",0,1,"Y","N","Y","N","N","N","Y","N",1
"สมุทรสงคราม","ผู้ใหญ่",1,1,"Y","Y","Y","N","N","Y","N","N",1
"สมุทรสงคราม","ผู้ใหญ่",1,0,"N","Y","NA","NA","NA","NA","NA","NA",321
"สมุทรสงคราม","ผู้ใหญ่",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",1
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","N",12
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","Y","N",18
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","N","N",21
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","N","N",1
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","N","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","N","N","N","N","N","N",5738
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","Y","N","N","N","N","N","N",662
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","N","N",20
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","N",158
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","N","N",22
"สมุทรสงคราม","เด็ก",0,1,"N","Y","N","N","N","N","N","N",105
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","N","N","Y","Y","N",5
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","N","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","N","N","N","Y","N",7
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","Y","N","N","Y","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","N","Y",1
"สมุทรสงคราม","เด็กอ่อน",0,1,"N","N","Y","N","Y","Y","N","N",1
"สมุทรสงคราม","ผู้สูงอายุ",1,0,"Y","N","NA","NA","NA","NA","NA","NA",2766
"สมุทรสงคราม","ผู้สูงอายุ",1,0,"N","N","NA","NA","NA","NA","NA","NA",342
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","N","N","N","N","N","N",11400
"สมุทรสงคราม","ผู้ใหญ่",1,1,"Y","N","N","N","N","N","N","N",87
"สมุทรสงคราม","ผู้สูงอายุ",1,1,"N","Y","N","N","N","N","N","N",21
"สมุทรสงคราม","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","N","N",5
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","Y","N","N",1
"สมุทรสงคราม","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","Y","N",1
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","Y","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","N","N",73
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","N","Y","N","N","N",43
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","N","N",23
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","N","N","N","N","N","N","N",14931
"สมุทรสงคราม","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","Y","N",12
"สมุทรสงคราม","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","N","Y","N",1
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","Y","Y","Y","N","N",1
"สมุทรสงคราม","เด็ก",0,1,"N","N","Y","Y","Y","Y","Y","N",1
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","Y","N","N",1
"สมุทรสงคราม","ผู้ใหญ่",0,1,"Y","Y","N","N","N","N","N","N",38
"สมุทรสงคราม","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","N","N",3
"สมุทรสงคราม","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","N","N",2
"สมุทรสงคราม","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","N","N",4
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","N","N",260
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","N","N",183
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","Y","N","Y","N",94
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","Y","N","N",6
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","N","Y","N",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","N","N",6
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","Y","Y","Y",2
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","Y","N","Y",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","N","N","Y",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","N","N","N","N","N","N",278889
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","Y","N","N","N","N","N","N",142
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","N","N","N","Y","N",122
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","N","N",42
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","Y","Y","Y","N",11
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","Y","Y","N","N",372
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","Y","N","N","Y","N",18
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","Y","N","N",26
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","Y","Y","N","N",17
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","Y","N","N",32
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","Y","Y","N",9
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","Y","Y","N",3
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","Y","N",8
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","Y","N","Y",3
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","Y","N","N",6
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","Y","Y","N","Y","Y","N","N",1
"นครสวรรค์","ผู้ใหญ่",1,0,"N","N","NA","NA","NA","NA","NA","NA",37788
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","N",2353
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","N","N",71
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","N",93
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","Y","N","N",19
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","Y","Y","N","Y","Y","N","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","Y","Y","N","Y","N","N","N",7
"นครสวรรค์","เด็ก",0,1,"Y","N","N","N","N","N","N","N",8
"นครสวรรค์","เด็กอ่อน",0,1,"N","Y","N","N","N","N","N","N",7
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","N","N",26
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","N","Y",2
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","N","Y",4
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","N","N","Y",1
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","Y","Y","Y","N","N",3
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","Y","Y","N","Y","N",2
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","Y",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","N","N",679
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","N",545
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","N","N",155
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","Y","N","N",6
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","N","Y","N",124
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","Y","N",32
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","Y","N","Y","N",11
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","Y","Y","N","Y","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","Y","Y","Y","N","N","N","N",5
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","Y",1
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","Y","Y","N","N",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","Y","N",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","Y","Y",1
"นครสวรรค์","ผู้สูงอายุ",1,0,"N","Y","NA","NA","NA","NA","NA","NA",42
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","N","N",932
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","N","N",216
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","N","N",88
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","N","Y","N",6
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","N","N",50
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","Y","N",139
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","Y","N",23
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","Y","N",69
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","N","N","N","Y","N",58
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","Y","N","N",45
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","N","Y","N","N","N",124
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","Y","N",20
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","Y","Y","N",2
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","Y","N","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","Y","Y",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","Y","N","N",2
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","Y","N","N",2
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","Y","N",1
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","N","Y","N","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","N","N","N","N","N","N",16878
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","N","N","N","N","N","N",3967
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","N","N",105
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","Y","N",201
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","Y","N",67
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","N","N",204
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","N","N","N",129
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","N","N","N",12
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","N","Y","N","N","Y","N","N",4
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","Y","Y","Y","N","N","Y","N",2
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",1504
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","Y","N","N","N","N","N","N",121
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","N","N",102
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","N","N",587
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","N","N","N",34
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","N","N",21
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","Y","N","N",33
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","Y","N",53
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","Y","Y","N",22
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","N","N","N",23
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","N","N","N",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","Y","Y",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","Y","N",310
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","N","N","N","N","N","N",2650
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","Y","N",599
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","N","N",213
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","Y","Y","N",6
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","N","N","Y","Y","N",10
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","Y","N","N",12
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","Y","Y","Y","N","N",2
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","N","Y","Y","N","N",7
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","N","Y","N",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","Y","Y",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","N","N",261
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","Y","N","N",2
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","N","N",112
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","N","Y","N",17
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","Y","N","N",151
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","N","N",39
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","N","Y","N","Y","N","N","N",47
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","Y","Y","N",27
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","N","N",37
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","Y","N",28
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","Y","N","N","N",3
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","N","N","N","Y","N",8
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","N","Y",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","N","Y",2
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","N","Y","N","N","N","N","Y",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","Y","Y","Y","N","Y","N","N",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","N","N","N","N","N","N",6490
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","N","N",1713
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","N","Y","N","N",1286
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","Y","N",129
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","N","Y","N","N","N","Y","N",17
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","N","N",33
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","N","Y","Y","N","N","Y","N",7
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","N","N","N",4
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","Y","Y","N","Y","Y","N","N",1
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","N","Y","N",1
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","Y","Y","Y","Y","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","N","Y","N",1
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","N","Y","N","Y",1
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","N","Y","Y","Y","N",1
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","Y","N","N","N",10521
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","Y","N",10
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","Y","Y","N","N","Y","N","N",6
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","Y","N",17
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","N","N","N","Y","N",28
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","Y","N",12
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","N","Y","N",2
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","Y","Y","Y","N","N","N","N",4
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","Y","N",2
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","Y","N","Y","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","Y","Y","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","N","N",11811
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","Y","N",130
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","Y","N",50
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","Y","N",6
"นครสวรรค์","เด็ก",0,1,"N","Y","Y","Y","N","Y","N","N",1
"นครสวรรค์","เด็กอ่อน",0,1,"N","Y","Y","N","Y","N","N","N",1
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","N","N","N","N","N","N",3793
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","N","N","N",707
"นครสวรรค์","เด็ก",0,1,"N","Y","N","N","N","N","N","N",423
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","N","N","Y","N",209
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","N","Y","N",35
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","N","N","N","Y","N",32
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","Y","N",13
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","Y","Y","N","Y","N","N","N",5
"นครสวรรค์","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","Y","N","N",5
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","Y","Y","N","N","Y","N","N",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","Y","Y","N",3
"นครสวรรค์","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","Y","N",3
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","Y","N",10
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","N","N",2026
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","N","N",172
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","N","N",11
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","Y","N",20
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","Y","Y","N",3
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","Y","N","Y","N","N",3
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","N","N",2308
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","N","N",2074
"นครสวรรค์","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","N","N",83
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","Y","N","Y","N",64
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","N","Y","N","N",39
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","Y","N",5
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","Y","N","N",22
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","Y","Y","N","N",5
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","Y","N","N","N","N","N","N",60
"นครสวรรค์","เด็ก",0,1,"N","N","Y","N","Y","Y","Y","N",5
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","Y","N","N","N",9
"นครสวรรค์","ผู้ใหญ่",1,1,"Y","Y","Y","Y","N","N","N","N",2
"นครสวรรค์","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","Y","Y","N",1
"นครสวรรค์","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","Y","N",7
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","Y","Y","N","Y","N","N","N",3
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","Y","Y","N","N","Y","N","N",1
"นครสวรรค์","เด็ก",0,1,"N","N","Y","Y","N","N","N","N",488
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","Y","N","N","N",5983
"นครสวรรค์","ผู้ใหญ่",1,1,"N","N","Y","N","N","N","Y","N",1304
"นครสวรรค์","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","N","Y",2
"นครสวรรค์","ผู้ใหญ่",0,1,"N","N","Y","N","N","N","N","Y",14
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","Y","N","N","N","N","N","N",139
"นครสวรรค์","ผู้ใหญ่",0,1,"Y","N","Y","N","N","Y","Y","N",3
"นครสวรรค์","เด็กอ่อน",0,1,"N","N","Y","N","Y","Y","N","N",16
"นครสวรรค์","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","Y","N",5
